text,label
One night stands are wonderful when you know you dont want anything else from anyone on the continent .,0
( Lives in Canada right now ),0
I simply go over their research and then regurgitate the info .,0
Regurgitation of good info is better than ingestion of jewish-disinformation .,1
"Yeah, I saw that news segment about the mixed race couple who lost their home because of the mudslide .",1
It was kind of disturbing .,0
Maybe God was punishing them for their interracial marriage .,1
Our youth are our future indeed ! Just as Hitler 's youth ours must be addressed early to the doctrines in order to secure a foundamental inherent belief system which corressponds within a timely manner enabling them and thier thought processes to formulate and adjust to rudimentary belief functions incorporating all thier senses.They must become keenly aware of social agendas and political ramifications of action v.s. inaction as it pertains to strategical logistics of a growing super power .,0
"Home schooling if feesible since , they must not only master the social sciences etc ... but als be able to be profiecent in the arts including music theory.Social skills and graces along w/public speaking.Weapon , hunting , survival , building , self-defense , exsplosives/bomb making & deactivation , codes , langauges , counter-intelligence , interogation , re-programing/minds and above all else always behave as a little kid ! Gotchya-this can all be accomplished through father and son/daughter communication starting at a young age and progressing untill the late teen years following dads clues/guidance.Learned behavior-especially since children tend to emulate the role model and mold them 'selves accordingly to thier parent of whom they love very much and want to please .",0
16,0
"Why not have it so every flyer has all the White languages on it ( in small print ) , yet have their native language in large print once on the top of the other translations , then once below it .",0
Just to show all Whites should have one common goal .,0
Unity .,0
"On top of that , only a small fraction of those 40,000 are active posters and some of the 40,000 are antis .",0
"This post by Jack boot and the piece by Marc Moran , are very inspiring .",0
They make you want to go out and reach people .,0
I was very inspired by Moran 's writing .,0
"I always thought it was be fun to put on a minstrel show , a little entertainment showing things how they really are without black/jew/fag involvment . . if it ever gets put together i 'll be sure to tape and and pass it around for all to enjoy",1
Over the last year I have increased my personal efforts ten fold I think we are among the last whites with the hope of saving our people .,0
It is good to hear your story .,0
"This is like saying that during the plague in Europe that they need to shift their focus off the ... well , the plague .",0
"I'm trying to contact individuals interested in joining together and coordinating their efforts on a National/worldwide scale , the web site to go to for more info is Pro White Action Group click on the special events link for contact information .",0
I think the UK is more of a lost cause than the US. london has made tons of concessions to non whites .,1
Seriously it is .,0
Wow ... we are all in AWE !,0
I have never seen an Asian woman dating an Asian man.They like the white man they re-force wiggers and our detrimental towards our cause.Cpamikei,1
"Since you guys are opposed to miscegenation , I wonder what you think of yourselves being mixed .",0
I mean whites are offsprings of Homo sapien & Neanderthal hybrids .,0
This is purely verbal rhetoric ie there is NO argument to speak of in the text of this gibberish .,0
Gambit denied .,0
Many systems are in reality authoritarian because of human nature 's habit of demanding obedience and then wanting to purge opponents : it is just the radical right philosophy that is honest about it .,0
Do you not think all the talk about Russians should be put on a thread of that theme ?,0
This thread was about Ukranians being white .,0
Another black is now trying to convince me that black slaves were force-fed animal lard through huge tubes and had their hands and feet cut off so they could work in the cotton fields without running away,1
"Let black people to join the result of `` diversity '' , is a glass of milk , for example , put a drop of ink in , before you put sugar , spices , put ice in all can drink , milk was completely dark to put ink become useless junk .",1
They preach diversity at their professor jobs and government jobs and it makes those White Liberal Neighborhoods and gated communities TOO white and in need of some `` Black flavor '' at home the joy of diversity right in their White daughter 's bedroom !,1
I knew someone would post this actually this is very untrue actually there is many scenes that depicts black people being beaten up by whites you just have to know where to look,0
"No, you will be on the prowl for something to suck on in the nearest public restroom .",0
"And you will find it too , just like you have so many times before . . .",0
"Good luck with your bugchasing , homo . . .",1
Almost all of the Middle East and North Africa was full of whites once upon a time .,0
Want to see our fate if we do n't win ?,0
Look there .,0
"When the wheel hits the road , it wo n't matter if you swing for yellow or black , just that you swing from the nearest overpass .",1
"i was going to say that sod it i will say it any way F .. K you too , and F .. K off .",0
"It's not just whites that are worried about it , it 's going to be a real disaster for the country as it slips into poverty .",0
"Traditionally, there have always been a lot of them despite the fact that NE Asians are the extreme version of our breeding strategy .",1
"Unfortunately for the poor Japanese , their island is getting very crowded now .",0
I suppose that 's why all I get out of you is `` loose ends '' ?,0
You 're nothing but a clown--just like Tricycle Sam .,0
lol.....,0
Negro task master .,0
